Codigo_Ciudad;Codigo_Distrito;Codigo_Barrio;Codigo_Seccion;Nombre_Ciudad;Nombre_Distrito;Nombre_Barrio;Codigo;X2022_persona;X2021_persona;X2020_persona;X2019_persona;X2018_persona;X2017_persona;X2016_persona;X2015_persona;X2022_hogar;X2021_hogar;X2020_hogar;X2019_hogar;X2018_hogar;X2017_hogar;X2016_hogar;X2015_hogar;X2022_consumo;X2021_consumo;X2020_consumo;X2019_consumo;X2018_consumo;X2017_consumo;X2016_consumo;X2015_consumo;X2022_bruta_persona;X2021_bruta_persona;X2020_bruta_persona;X2019_bruta_persona;X2018_bruta_persona;X2017_bruta_persona;X2016_bruta_persona;X2015_bruta_persona;X2022_bruta_hogar;X2021_bruta_hogar;X2020_bruta_hogar;X2019_bruta_hogar;X2018_bruta_hogar;X2017_bruta_hogar;X2016_bruta_hogar;X2015_bruta_hogar
46250;9;4;32;València;Distrito 09;Sant Marcel·lí;4625009032 València sección 09032;10400;10354;9863;9657;9204;8873;8625;8359;27046;26358;25559;25522;23994;22997;22749;21949;15272;15287;14728;14427;13745;13452;12941;12302;14000;13650;13650;12950;12250;12250;11550;10850;11964;11930;11296;11148;10547;10215;9832;9526
46250;9;4;33;València;Distrito 09;Sant Marcel·lí;4625009033 València sección 09033;10319;10195;9444;9481;9487;8954;8712;8206;26156;25161;23261;23615;22214;21553;20767;19744;15001;14818;13765;13743;13550;12945;12612;11804;13650;13650;12950;12600;12950;12950;12250;10850;11822;11621;10790;10791;10774;10186;9863;9278
46250;9;4;34;València;Distrito 09;Sant Marcel·lí;4625009034 València sección 09034;9990;9723;9250;9350;8847;8298;8067;8093;23872;23197;21602;21670;19680;18714;18282;18541;14249;13847;13208;13433;12400;11580;11289;11478;13650;12950;12250;11550;11550;10850;10850;10150;11200;10850;10304;10426;9871;9229;8926;8956
46250;9;4;35;València;Distrito 09;Sant Marcel·lí;4625009035 València sección 09035;13077;12536;12092;11561;10889;10555;9836;9674;32176;30634;30426;30001;27993;27026;25220;24353;18943;18262;17700;17220;16006;15397;14922;14134;17150;16450;16450;15750;15050;14350;14350;13650;15188;14341;13933;13217;12578;12198;11655;11214
46250;9;4;36;València;Distrito 09;Sant Marcel·lí;4625009036 València sección 09036;13234;12201;12046;11809;11495;11022;10565;10364;33760;31062;30859;30872;30053;29065;28088;27272;19671;17976;17864;17458;16929;16287;15656;15223;18550;17150;16450;16450;16450;15050;14350;14350;15293;14091;13920;13732;13327;12795;12267;12061
46250;9;4;37;València;Distrito 09;Sant Marcel·lí;4625009037 València sección 09037;10223;10334;9681;9175;8866;8312;7853;7706;24162;23637;22772;22644;21406;20421;20073;19092;14508;14423;13780;13317;12712;12156;11531;11220;13650;14350;12950;12250;12250;11550;10850;10150;11494;11582;10750;10162;9848;9185;8678;8500
46250;9;5;38;València;Distrito 09;Camí Real;4625009038 València sección 09038;12634;11834;11546;11259;10825;10549;10457;10227;32352;29959;28919;28398;27372;26385;25648;24790;18993;18058;17421;17342;16573;16068;15749;15353;17150;16450;15050;15750;14350;14350;14350;13650;15213;14322;13800;13562;13021;12580;12418;12092
46250;9;5;39;València;Distrito 09;Camí Real;4625009039 València sección 09039;11726;10962;10445;10390;10308;9757;9190;8939;28681;26951;25909;26068;25552;24309;22982;22821;17357;16161;15474;15292;15144;14321;13750;13290;16450;15050;14350;14350;14350;13650;12950;12250;13674;12758;12049;12019;11893;11271;10642;10283
46250;9;4;40;València;Distrito 09;Sant Marcel·lí;4625009040 València sección 09040;13066;12315;12159;12042;11473;10904;10795;10594;29116;27514;26896;27276;25871;25571;24744;24566;18541;17186;16963;16976;16186;15711;15239;15202;17150;16450;15750;15750;15050;14350;14350;14350;15314;14167;13854;13745;13042;12420;12231;11991
46250;9;1;41;València;Distrito 09;La Raiosa;4625009041 València sección 09041;15358;14502;13616;12382;12055;12643;12163;12223;38664;36725;35136;32911;32140;32880;31756;31409;22539;21289;20056;19652;18670;18737;18160;18181;19950;18550;17850;17150;16450;16450;15750;15750;19221;18164;16807;16406;15382;15913;15168;15000
46250;9;2;42;València;Distrito 09;L'Hort de Senabre;4625009042 València sección 09042;14094;13130;12507;12623;11575;11207;10696;10398;35723;34016;32444;33298;30158;29287;28374;27901;21077;19770;18528;18893;17301;16801;16184;15670;19950;18550;17850;17850;16450;15750;15050;14350;16792;15706;14702;14853;13604;13147;12562;12161
46250;10;1;1;València;Distrito 10;Mont-Olivet;4625010001 València sección 10001;18176;17215;16829;17032;16445;14475;15319;15355;45117;42330;40332;41414;40563;35849;37703;37927;27023;25574;24769;24996;24422;23148;22656;23044;24150;22050;21350;21350;19950;19950;18550;18550;23322;22150;21225;21674;20965;19925;19399;19409
46250;10;1;2;València;Distrito 10;Mont-Olivet;4625010002 València sección 10002;13805;12706;12331;12071;11719;11183;10920;10786;34403;31493;30103;30566;28681;27745;26871;27225;20237;18695;18017;17933;17173;16429;15963;16052;18550;17150;15750;15750;15050;14350;14350;12950;16681;15359;14681;14365;13892;13273;12991;12878
46250;10;1;3;València;Distrito 10;Mont-Olivet;4625010003 València sección 10003;12534;11394;10673;10266;9815;9508;9070;9083;30787;27949;25993;25837;24806;23884;23100;23291;18532;16736;15698;15192;14620;14087;13512;13316;15050;14350;13650;12950;12250;12250;11550;10850;14993;13617;12599;12118;11579;11336;10690;10696
46250;10;1;4;València;Distrito 10;Mont-Olivet;4625010004 València sección 10004;12933;12248;11649;11270;10667;10358;9739;10016;31997;29937;28552;28523;27466;26918;25329;26367;18842;17636;16812;16519;15638;15311;14353;15016;17150;17150;15050;15050;14350;13650;12950;12950;15275;14414;13664;13080;12347;11990;11307;11533
46250;10;1;5;València;Distrito 10;Mont-Olivet;4625010005 València sección 10005;14428;13304;12793;13088;12680;12194;11845;12054;34576;31379;30036;31537;30879;29802;29531;29804;20915;19316;18619;18988;18602;17762;17322;17649;18550;17150;17150;16450;16450;16450;15050;15050;17135;15740;15123;15500;14990;14344;14023;14226
46250;10;1;6;València;Distrito 10;Mont-Olivet;4625010006 València sección 10006;11178;10647;10265;10198;9566;9126;8761;8759;26683;25297;24609;25014;23595;22651;22512;22031;15812;15174;14674;14591;14050;13443;12776;12687;14350;13650;12950;12250;11550;10850;10150;10850;13141;12475;11896;11815;11086;10569;10142;10122
46250;10;1;7;València;Distrito 10;Mont-Olivet;4625010007 València sección 10007;11772;11441;10897;10772;10101;9521;9276;9256;31615;29979;28632;28462;26945;25850;25003;25180;17641;17094;16262;15947;15046;14145;13804;13987;15050;15050;14350;13650;12950;12250;11550;12250;14084;13584;12818;12689;11886;11158;10890;10805
46250;10;1;8;València;Distrito 10;Mont-Olivet;4625010008 València sección 10008;11097;10791;10405;10079;9602;9352;9229;8882;26144;24832;24151;24154;22909;22277;22332;21598;15763;15232;14697;14384;13645;13396;13116;12591;14350;13650;12950;12950;12950;12250;11550;11550;12721;12302;11797;11400;10855;10585;10448;10062
46250;10;1;9;València;Distrito 10;Mont-Olivet;4625010009 València sección 10009;10901;10735;9905;9636;9275;8589;8426;8481;25209;24586;23281;23662;21506;20331;19860;19789;15603;15331;14184;14084;13432;12400;11916;11925;14350;14350;12950;12250;12250;11550;10150;10150;12557;12303;11236;10956;10507;9727;9515;9558
46250;10;1;10;València;Distrito 10;Mont-Olivet;4625010010 València sección 10010;15868;15056;14274;13681;12989;12443;12349;12029;39052;36887;35147;34860;32973;32112;31803;31176;23281;22061;20884;20356;19429;18459;18403;17913;20650;21350;19250;19950;17850;17150;16450;15750;19530;18317;17267;16466;15732;14964;14858;14421
46250;10;1;11;València;Distrito 10;Mont-Olivet;4625010011 València sección 10011;15040;13966;13586;13311;12805;12368;12084;11880;33802;31549;30737;30181;29868;28421;27789;27525;21580;20103;19288;19147;18439;17877;17713;17006;20650;19250;18550;18550;17150;15750;15750;14350;17872;16547;15999;15673;15034;14507;14194;13935
46250;10;1;12;València;Distrito 10;Mont-Olivet;4625010012 València sección 10012;15040;14306;14339;14424;12263;11539;10856;10484;34140;32870;32170;34441;29390;27856;26486;25614;21279;20282;19801;20013;17623;16812;15581;15088;19250;18900;17150;16800;15750;15050;12950;12250;18087;17140;17219;17396;14548;13728;12712;12304
46250;10;2;13;València;Distrito 10;En Corts;4625010013 València sección 10013;13430;12468;11227;10664;10279;9750;9277;9025;32296;30773;28185;27714;26343;24346;23644;23096;19831;18459;16614;15959;15391;14580;13821;13374;16450;15750;13650;13650;13650;12950;11550;10850;16658;15205;13502;12764;12284;11566;10975;10622
46250;10;2;14;València;Distrito 10;En Corts;4625010014 València sección 10014;13974;13247;12571;12354;11859;10846;10599;9966;31751;30358;29085;29001;27986;26344;25665;24715;19801;18767;18200;17907;17127;15584;15429;14557;17850;17150;16450;16450;15750;14350;14350;13650;16981;16014;15285;14830;14215;12905;12586;11733
46250;10;2;15;València;Distrito 10;En Corts;4625010015 València sección 10015;10886;11049;10890;10661;10059;9769;9432;9177;26071;26308;25602;26088;24572;23689;23392;22932;16463;16172;15816;15814;14720;14040;13565;13217;15050;15050;13650;14350;13300;12950;11550;11550;13353;12953;12752;12415;11715;11406;10979;10590
46250;10;2;16;València;Distrito 10;En Corts;4625010016 València sección 10016;12891;12343;11411;11177;11088;10276;9991;9706;29786;28545;27112;26796;26899;24402;23938;22873;18550;17678;16473;16048;16021;14884;14610;14200;15750;15750;15050;14350;13650;12950;12950;12250;15398;14603;13381;13041;12920;11997;11526;11227
46250;10;2;17;València;Distrito 10;En Corts;4625010017 València sección 10017;11809;10924;10602;10416;9850;9375;8869;8838;27875;26102;25760;25639;24875;23141;22062;22064;17352;15954;15488;15345;14633;13763;13057;12964;15750;14350;13650;14350;13650;12950;12250;12250;13880;12765;12272;12046;11425;10734;10114;10029
46250;10;2;18;València;Distrito 10;En Corts;4625010018 València sección 10018;13307;13104;12084;12290;11535;10991;10505;10362;35639;35189;32891;34160;32764;31199;29451;28680;20052;19725;18344;18643;17661;16761;16118;15811;17850;17150;16450;16450;15750;15050;14350;14350;16170;15888;14510;14731;13872;13098;12493;12296
46250;10;2;19;València;Distrito 10;En Corts;4625010019 València sección 10019;12636;11537;10991;10930;10074;9662;9214;9081;30509;28214;27267;27832;25631;24812;24061;23648;18413;16936;15870;16075;14866;14203;13664;13380;16450;15050;14350;15050;13650;11550;11550;11550;14825;13582;12811;12684;11669;11166;10691;10489
46250;10;2;21;València;Distrito 10;En Corts;4625010021 València sección 10021;10968;10285;9886;9718;9034;8693;8144;7726;27357;26064;24525;24424;23067;22149;21055;20612;16335;15332;14521;14419;13426;13021;12170;11558;15050;13650;12950;12600;11550;11550;10150;10150;12798;11955;11488;11189;10432;9936;9347;8800
46250;10;3;22;València;Distrito 10;Malilla;4625010022 València sección 10022;15272;14488;13684;13200;12540;11772;11380;11142;37385;36102;34456;34126;32347;31079;30389;29828;22610;21327;20051;19703;18767;17611;17008;16817;20650;19950;18550;17850;17150;16450;15050;15750;18941;17785;16614;16142;15237;14282;13717;13419
46250;10;3;23;València;Distrito 10;Malilla;4625010023 València sección 10023;15759;14708;14512;14295;13443;13154;12853;12557;39163;36616;36296;36092;34513;34100;33467;32488;23324;21761;21327;21235;19834;19628;19010;18562;21350;19250;18550;18550;17850;17150;16450;16450;19347;17917;17697;17407;16340;16127;15610;15211
46250;10;3;24;València;Distrito 10;Malilla;4625010024 València sección 10024;12878;11979;11570;11436;10757;10338;9765;9704;31302;29572;28811;28617;27347;26214;25236;24975;18668;17534;16896;16743;15900;15390;14646;14505;17150;16450;15050;15750;15050;14350;13650;13650;15215;14071;13549;13409;12581;12064;11341;11268
46250;10;3;25;València;Distrito 10;Malilla;4625010025 València sección 10025;14600;13443;12951;12420;12567;11964;11668;10948;35510;32873;31417;30186;30526;28803;27832;25783;21290;19694;18789;18671;18526;17623;17142;15946;19250;17850;17150;17150;17150;16450;15750;15050;17795;16166;15415;15187;14871;14227;13862;13241
46250;10;3;26;València;Distrito 10;Malilla;4625010026 València sección 10026;14416;13915;13144;13078;12277;11607;11252;10874;35711;34528;32742;33077;31186;29650;28754;28167;21127;20497;19376;19355;18187;17423;16895;16359;19250;17850;17150;17150;17150;16450;15050;15050;17504;16783;15768;15688;14635;13836;13314;12843
46250;10;3;27;València;Distrito 10;Malilla;4625010027 València sección 10027;14704;13741;13060;12745;12153;11692;11833;11674;34805;32807;31513;31783;30080;29008;29013;28667;21383;20231;19226;18797;17820;17207;17253;17120;19950;18550;17850;17150;16450;16450;16450;16450;17672;16597;15536;15188;14412;13847;13967;13729
46250;10;3;28;València;Distrito 10;Malilla;4625010028 València sección 10028;12900;12101;11731;12024;11249;10730;10250;10093;30873;28812;28681;29377;27411;26609;25476;24507;18905;17742;17354;17511;16441;15923;15280;14830;17850;15750;15750;15750;15050;14350;13650;13650;15188;14093;13621;14050;13121;12494;11911;11729
46250;10;3;29;València;Distrito 10;Malilla;4625010029 València sección 10029;12105;11399;10946;10811;10251;9671;9340;9127;31102;29602;28955;28687;27637;26135;25463;24887;17997;17042;16506;16360;15601;14795;14321;13937;17150;16450;15750;15750;15050;14350;13650;12950;14264;13392;12775;12603;11896;11222;10828;10560
46250;10;4;30;València;Distrito 10;Fonteta de Sant;4625010030 València sección 10030;11673;11070;9831;9083;8740;8364;8029;8143;30055;27635;24943;23441;22262;20954;20992;20921;17560;16617;14689;13577;13039;12487;12070;12272;15050;13650;12950;12250;11550;10850;10850;10850;14155;13255;11382;10399;9952;9461;9068;9218
46250;10;4;31;València;Distrito 10;Fonteta de Sant;4625010031 València sección 10031;11002;10404;10156;10029;9444;8902;8573;8373;28174;26529;25780;26252;24765;23458;22796;21993;16213;15225;14828;14834;13940;13238;12698;12372;15050;14350;13650;13650;12950;12250;11550;11550;12674;11875;11557;11422;10795;10129;9756;9536
46250;10;5;32;València;Distrito 10;Na Rovella;4625010032 València sección 10032;12136;11532;10856;10488;10490;10061;10168;9723;30576;29041;27157;27087;26250;25089;25253;24224;17941;16880;15837;15499;15412;14753;14862;14248;16450;15750;15050;14350;14350;13650;12950;12950;14342;13494;12653;12165;12183;11716;11909;11300
46250;10;5;33;València;Distrito 10;Na Rovella;4625010033 València sección 10033;8891;8382;7953;7587;7354;7019;6720;6666;23853;22892;21739;21487;21144;20756;20358;19700;13277;12439;12020;11383;11188;10694;10393;10082;11550;10850;10850;10150;10150;9450;8750;8750;9890;9257;8783;8376;8095;7728;7545;7396
46250;10;5;34;València;Distrito 10;Na Rovella;4625010034 València sección 10034;9023;8265;7944;7827;7236;6825;6390;6381;24281;22409;21846;22176;20816;19401;18725;18869;13593;12357;11861;11777;11003;10339;9684;9614;12950;10850;10850;10850;10150;9450;8750;8750;9984;9032;8636;8554;7931;7462;6950;6936
46250;10;5;35;València;Distrito 10;Na Rovella;4625010035 València sección 10035;9503;9266;9057;8755;8246;7933;7512;7363;25798;24915;23899;24269;23251;22297;21712;21565;14172;13816;13472;13067;12367;11774;11224;11136;12250;12250;11550;11550;10850;10850;10150;9450;10740;10437;10271;9921;9305;8895;8444;8262
46250;10;5;36;València;Distrito 10;Na Rovella;4625010036 València sección 10036;9014;8464;7888;7353;6669;6261;6222;6023;23190;22386;21687;21149;19579;18880;18416;17812;13233;12442;11748;11083;10083;9408;9192;8875;12250;11550;10150;9450;9450;8750;8750;8050;9922;9252;8609;8081;7278;6834;6790;6545
46250;10;5;37;València;Distrito 10;Na Rovella;4625010037 València sección 10037;9846;9283;9053;8915;8302;7969;7872;7525;25322;23631;23048;22904;21283;20115;20557;19745;14449;13511;13168;13028;12078;11493;11398;10893;13650;12250;12250;11550;10850;10150;10150;9450;11007;10271;10006;9840;9124;8726;8629;8267
46250;10;3;39;València;Distrito 10;Malilla;4625010039 València sección 10039;16296;14624;13007;11827;11195;10165;9901;9942;41342;37538;33860;30979;29676;27618;27255;27010;25162;22265;19799;18149;17022;15496;15196;15206;22750;19950;17850;17150;15750;15050;14350;14350;20745;18230;15700;14163;13190;12022;11581;11603
46250;10;7;40;València;Distrito 10;Ciutat de les Arts i de les Ciències;4625010040 València sección 10040;19194;18585;18741;18528;17756;17198;16351;16809;50967;49380;48827;48580;46337;44937;42677;43264;29534;28358;29069;28615;27315;26612;25759;25943;25550;25550;26250;26250;24850;24850;24150;23450;25820;24656;24792;24475;23232;22324;21352;21775
46250;10;6;41;València;Distrito 10;La Punta;4625010041 València sección 10041;12171;11224;10331;9975;9437;8568;8823;8443;30878;28923;27606;27153;26638;24058;23363;22360;18086;16585;15349;15099;14002;12774;13030;12515;16450;15050;12950;12950;11550;10850;10850;11550;14564;13296;12003;11603;10969;9927;10193;9722
46250;10;3;43;València;Distrito 10;Malilla;4625010043 València sección 10043;14363;13976;13713;12951;12126;11871;11035;10895;34819;34053;33588;32170;31596;30657;28719;28000;20878;20479;20117;19045;17980;17369;16235;16136;19950;19950;19250;18550;17150;16450;15750;15050;17155;16682;16315;15250;14219;13848;12904;12798
46250;10;1;44;València;Distrito 10;Mont-Olivet;4625010044 València sección 10044;12770;12293;12198;11800;11390;10999;10662;10242;32802;30878;30416;30118;28741;27830;27142;27052;19047;18103;17944;17450;16798;16126;15726;15215;17150;16450;16450;15750;15750;15050;14350;13650;15108;14652;14293;13768;13308;12792;12386;11875
46250;10;1;45;València;Distrito 10;Mont-Olivet;4625010045 València sección 10045;16496;15621;15498;14931;14139;13493;13849;13902;37483;35158;35002;33647;33072;31068;31885;32318;23643;22779;22340;21374;20348;19555;20036;19870;21350;19950;19250;19950;17850;16450;17850;17150;20379;19484;18975;18209;17114;16271;16726;16847
46250;10;2;46;València;Distrito 10;En Corts;4625010046 València sección 10046;15921;15253;14504;14903;14189;13426;13107;12626;39529;37673;35528;36265;34671;32303;31992;30890;23151;22453;20802;21638;20862;19990;19086;18187;21350;19950;17850;19250;17150;15750;15750;15050;19990;18985;17570;18047;17354;16389;15652;15233
46250;10;3;47;València;Distrito 10;Malilla;4625010047 València sección 10047;14876;13955;13226;13357;13024;12098;11760;11193;38253;36237;34983;35684;34623;32355;31951;30659;22052;20825;20120;20133;19506;18456;18052;17102;19950;19250;18550;18550;17850;17150;16450;15750;18019;16734;15808;15982;15558;14390;13970;13280
46250;10;3;48;València;Distrito 10;Malilla;4625010048 València sección 10048;13993;13236;12366;12284;11574;10798;10580;10292;36198;34647;33522;33645;31921;29887;29306;28531;20813;19770;18565;18471;17558;16448;16278;15646;19950;18550;17150;17150;16450;15750;15750;15050;16814;15871;14722;14632;13724;12738;12494;12153
46250;10;3;49;València;Distrito 10;Malilla;4625010049 València sección 10049;13440;12543;11989;11677;10918;10466;9866;9562;34788;32683;30905;30109;28279;26926;25557;25108;20040;18761;17817;17600;16412;15735;14921;14620;18550;17150;16450;15750;15050;14350;13650;13650;16063;14924;14129;13721;12809;12258;11518;11109
46250;10;3;50;València;Distrito 10;Malilla;4625010050 València sección 10050;13313;12369;12221;11744;11381;10725;10837;10574;32460;30655;30285;29668;28688;27679;27139;26380;19409;18114;17918;17342;16751;15897;15829;15519;18550;17150;16450;16450;15750;15050;15050;14350;16003;14809;14582;13981;13453;12629;12761;12509
46250;10;3;51;València;Distrito 10;Malilla;4625010051 València sección 10051;13846;12558;12249;12080;11418;10745;10324;10148;34253;31730;30988;31152;29565;27714;27288;27252;20527;18669;18152;17957;17003;16117;15570;15537;19250;17850;17150;16450;16450;15750;15050;15050;16795;15000;14533;14375;13565;12679;12210;11990
46250;10;7;52;València;Distrito 10;Ciutat de les Arts i de les Ciències;4625010052 València sección 10052;18604;17892;18098;16992;16272;15409;15072;15028;50383;48537;49431;47601;45390;42280;41549;41436;28064;27365;27895;26391;25396;24031;23364;23351;26250;24150;23450;24150;23450;22050;22050;22050;24173;23022;23064;21628;20674;19728;19098;18843
46250;10;7;53;València;Distrito 10;Ciutat de les Arts i de les Ciències;4625010053 València sección 10053;17655;16653;16155;15966;15333;14512;14312;14152;43549;41313;40323;40283;38305;36863;36353;35643;26781;25549;24180;24202;22961;22280;21990;21690;24850;22750;21350;21350;21350;19950;19250;19250;23048;22032;20837;20537;19626;18599;18043;17847
46250;10;6;54;València;Distrito 10;La Punta;4625010054 València sección 10054;14561;13468;12801;12740;12232;11537;11461;11122;34940;32109;30314;30380;28496;27390;26780;25849;21533;19707;18879;18840;17948;16786;16655;16020;18550;17150;16450;16450;15750;14350;14350;13650;18305;16618;15650;15618;14859;14029;13881;13647
46250;11;1;1;València;Distrito 11;El Grau;4625011001 València sección 11001;11430;10319;10181;9543;8874;8445;7828;7771;29385;26777;27048;26123;24294;23077;21840;22000;17225;15660;15320;14562;13510;12949;11879;11807;15750;14350;13650;12250;11550;11550;10850;10850;13709;12216;11947;11100;10326;9793;9067;8977
46250;11;1;2;València;Distrito 11;El Grau;4625011002 València sección 11002;10169;10061;8888;8621;8256;8143;7531;7381;26741;25555;23542;22776;21732;21198;19988;20182;15060;14672;13131;12839;12296;12101;11145;11012;12950;12950;11550;10850;10150;10150;8750;8750;12165;11804;10256;9974;9480;9327;8668;8473
46250;11;1;4;València;Distrito 11;El Grau;4625011004 València sección 11004;15118;14192;13830;13455;12792;12570;11993;11378;37134;35255;34057;33943;32941;31748;30344;29131;22082;20897;20350;20108;19106;18691;17858;17249;19950;19250;17850;18550;17150;16450;15750;15050;18768;17547;17019;16502;15666;15381;14504;13820
46250;11;1;5;València;Distrito 11;El Grau;4625011005 València sección 11005;13404;12470;12234;12142;11817;11037;10787;10277;33783;31156;30501;30201;29659;28314;27314;25641;19859;18343;18359;18050;17620;16558;16145;15385;17150;16450;16450;16450;15050;15050;14350;13650;16283;14862;14715;14433;14031;12977;12719;12151
46250;11;1;6;València;Distrito 11;El Grau;4625011006 València sección 11006;16076;15035;14082;14688;14105;13297;13096;12753;38853;36351;34042;35872;34281;32622;32255;31561;23697;22009;20704;21751;21030;19677;19202;18686;22050;19950;19250;19950;19250;17850;17150;17150;19828;18342;17190;17948;17324;16296;16119;15608
46250;11;2;8;València;Distrito 11;El Cabanyal-el Canyamelar;4625011008 València sección 11008;11874;11263;10716;10672;10034;11263;10440;10237;27609;26258;25262;25447;23618;25038;23470;23664;17077;16269;15490;15557;14414;15886;14914;14696;15050;15050;13650;13650;12950;14350;13650;12950;14068;13241;12578;12651;11778;13086;12081;11812
46250;11;2;9;València;Distrito 11;El Cabanyal-el Canyamelar;4625011009 València sección 11009;15399;14702;14098;13732;12774;12524;11869;11630;38650;37438;35889;35156;32945;32206;30887;30667;22837;21865;21009;20616;19309;18949;18003;17710;19950;19250;18550;18550;17150;16450;15750;15750;19410;18377;17591;16958;15772;15419;14521;14156
46250;11;2;11;València;Distrito 11;El Cabanyal-el Canyamelar;4625011011 València sección 11011;14463;13591;13033;12823;12060;11403;11215;11071;34734;32239;30955;31529;29145;27363;26908;26135;21042;19806;19011;18845;17562;16584;16113;15972;17850;17150;16450;15750;15050;14350;13650;13650;17567;16540;15765;15412;14463;13659;13530;13197
46250;11;2;12;València;Distrito 11;El Cabanyal-el Canyamelar;4625011012 València sección 11012;12366;14522;13890;12674;13014;12404;12517;11827;28260;32072;30529;29674;30454;29081;29416;27983;17510;21122;19634;19872;18747;17682;17778;16771;15750;18550;17150;17500;16450;16450;15750;15050;14656;17740;16760;16647;15541;14650;14808;13924
46250;11;2;15;València;Distrito 11;El Cabanyal-el Canyamelar;4625011015 València sección 11015;16186;14466;14131;14651;13618;12684;12548;12648;35405;31976;30867;32824;30936;28825;28802;28269;23326;21187;20378;20976;19637;18376;18270;18047;20650;19950;17850;18550;17850;15750;15050;15750;20153;17790;17441;17805;16442;15364;15183;15315
46250;11;2;17;València;Distrito 11;El Cabanyal-el Canyamelar;4625011017 València sección 11017;11719;10794;10183;10428;9736;9418;9004;8487;28383;26355;24577;25753;23956;22863;22304;21342;16997;15894;14790;15418;14383;13782;13498;12496;15050;14350;12950;13650;13650;12250;12250;11550;13830;12888;12000;12275;11435;11027;10442;9827
46250;11;2;18;València;Distrito 11;El Cabanyal-el Canyamelar;4625011018 València sección 11018;12407;12328;12297;11710;11125;10673;10275;9882;28610;27952;27838;27217;25907;24942;24377;24065;18561;17673;17593;17084;16262;15771;15175;14457;17150;15750;16450;15750;15050;14350;13300;12250;15303;14782;14516;13892;13197;12629;12118;11615
46250;11;2;19;València;Distrito 11;El Cabanyal-el Canyamelar;4625011019 València sección 11019;14492;13048;12126;12093;11701;11169;10589;10024;31548;28349;26231;27015;25799;24367;23455;21887;20118;18198;16894;16923;16449;15549;14928;14102;17150;16450;15750;15050;14350;12950;12950;12250;17399;15567;14170;14230;13926;13099;12310;11651
46250;11;2;21;València;Distrito 11;El Cabanyal-el Canyamelar;4625011021 València sección 11021;12447;11777;11360;10939;10645;9602;9134;8891;27690;25937;24806;24861;24209;22793;21606;21599;17783;16903;16140;16553;15111;13597;12920;12664;15050;15050;13650;13650;12950;12250;10850;10850;15016;14022;13505;13617;12753;11308;10607;10313
46250;11;2;22;València;Distrito 11;El Cabanyal-el Canyamelar;4625011022 València sección 11022;11701;10916;10874;10529;9312;8317;7877;8388;28438;25953;25630;25131;23393;21883;21424;21222;16784;15662;15251;14924;13249;11847;11454;12006;15050;12950;11550;12950;10850;8750;8750;10150;14079;13096;12886;12433;11018;9820;9238;9803
46250;11;2;24;València;Distrito 11;El Cabanyal-el Canyamelar;4625011024 València sección 11024;11147;10176;9024;8613;8091;7443;7455;7007;27165;25574;22171;21969;21118;19611;18879;18727;16261;15045;13189;12485;11797;10841;10772;9977;13650;12250;11550;10850;10150;9450;9450;8750;13157;11985;10319;9785;9145;8364;8352;7854
46250;11;2;26;València;Distrito 11;El Cabanyal-el Canyamelar;4625011026 València sección 11026;12193;11369;10587;10285;9734;9120;8773;8585;28375;26923;25143;24506;23281;22047;21269;20467;17621;16308;15339;15089;14200;13236;12716;12422;15750;15050;14350;14350;13650;12250;11550;10850;14379;13208;12115;11808;11097;10400;10022;9737
46250;11;2;28;València;Distrito 11;El Cabanyal-el Canyamelar;4625011028 València sección 11028;13496;12398;11669;11414;10868;10169;10286;10037;31306;29296;28154;27156;26130;24637;24865;24431;19510;18344;17139;16627;15872;14943;14906;14545;17150;15750;15050;15050;13650;13650;12950;12250;16550;14807;13855;13486;12868;12086;12018;11675
46250;11;2;30;València;Distrito 11;El Cabanyal-el Canyamelar;4625011030 València sección 11030;13005;12204;11224;10883;10557;10134;9845;9275;28942;27256;25534;25324;24479;23442;23138;21914;18630;17440;16165;15909;15391;14687;14313;13580;17150;15750;15050;14350;13650;12950;12950;12250;15318;14271;13000;12611;12220;11806;11408;10711
46250;11;2;31;València;Distrito 11;El Cabanyal-el Canyamelar;4625011031 València sección 11031;13436;13032;12281;12765;11736;10800;10072;9761;31661;30167;28776;29984;27965;25897;24396;23324;19747;19057;18064;18742;17006;15669;14738;14236;17150;17150;16450;16450;15050;14350;13650;12950;16294;15637;14560;15028;13988;12656;11800;11315
46250;11;3;32;València;Distrito 11;La Malva-rosa;4625011032 València sección 11032;9385;9338;8833;8722;7829;7169;7349;6662;25507;24278;23386;23447;21238;20579;20806;19649;13780;13535;12844;12802;11335;10624;10813;9874;11550;11550;10850;10850;9450;8750;8750;8050;10811;10733;10068;10066;9018;8161;8343;7512
46250;11;3;33;València;Distrito 11;La Malva-rosa;4625011033 València sección 11033;14409;13721;12915;12891;12354;11835;11566;10937;36462;35362;33275;33681;32401;30974;30249;29006;21213;20486;19308;19201;18490;17708;17362;16493;19950;18550;17850;17850;17150;16450;15750;15050;17325;16430;15330;15313;14638;14075;13754;12935
46250;11;3;34;València;Distrito 11;La Malva-rosa;4625011034 València sección 11034;14020;12931;12472;12353;12355;11543;11226;10921;32110;29369;28617;28843;29386;27817;27106;26506;20158;18448;17864;18187;17958;16761;16227;15809;18550;17150;17150;16450;16450;15050;15050;14350;16638;15250;14547;14940;14567;13603;13207;12871
